words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
the,597,722,61,24,0,627.5,734.0,0.0166435506241331,0.0321052631578947,2a7d503d-96fe-44e2-bdb6-097b62d9010c,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
popular,682,722,151,30,0,757.5,737.0,0.0208044382801664,0.0794736842105263,2be15af3-3b8d-433d-81b2-ab606a32a1cf,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
"imagination,",862,721,252,31,0,988.0,736.5,0.0214979195561719,0.1326315789473684,66785b3a-ce93-4fdb-95a1-ffdf3b2d102b,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
making,1144,721,132,31,0,1210.0,736.5,0.0214979195561719,0.0694736842105263,854fc75a-8350-4366-a225-c413efb7d733,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
the,1301,722,61,24,0,1331.5,734.0,0.0166435506241331,0.0321052631578947,b82c000d-de43-485c-a216-e93042eda3c9,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
manuscript,1386,721,218,31,0,1495.0,736.5,0.0214979195561719,0.1147368421052631,5ff7303f-5901-4370-bea2-6e5102dfcf3b,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
the,1631,722,61,24,0,1661.5,734.0,0.0166435506241331,0.0321052631578947,41f59cdf-644b-42e8-8c5a-669553385d96,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
subject,1719,721,149,31,0,1793.5,736.5,0.0214979195561719,0.0784210526315789,12ac8fb5-3b26-435d-b441-4ba332f2d4cc,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
of,2,813,39,23,0,21.5,824.5,0.0159500693481276,0.0205263157894736,3538706b-6db1-4fa1-bad4-08dae6c26d83,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
novels,67,812,129,24,0,131.5,824.0,0.0166435506241331,0.0678947368421052,4b45ee29-09d8-4588-8179-f011f0009e81,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
and,222,812,64,24,0,254.0,824.0,0.0166435506241331,0.0336842105263157,7b29d18c-8d7a-4ecd-8a94-0dff3c39444b,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
speculation.,311,811,253,31,0,437.5,826.5,0.0214979195561719,0.1331578947368421,8e67dce0-a42c-4512-802b-8981913d83a4,the_voynich_manuscript_5,"The mystery of the meaning and origin of the manuscript has excited the popular imagination, making the manuscript the subject of novels and speculation."
,594,815,86,21,0,637.0,825.5,0.0145631067961165,0.0452631578947368,a168630c-75a7-4945-9cec-840e7c0fe584,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
of,706,813,39,23,0,725.5,824.5,0.0159500693481276,0.0205263157894736,0e0f8884-05bb-46fe-8514-53d2504e98b2,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
the,773,812,61,24,0,803.5,824.0,0.0166435506241331,0.0321052631578947,c629e6b5-2801-4ea4-8d7b-629bb53d1545,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
many,858,819,87,22,0,901.5,830.0,0.015256588072122,0.0457894736842105,571b7f31-8872-421c-aa99-3d8f81c24fa1,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
hypotheses,969,812,217,30,0,1077.5,827.0,0.0208044382801664,0.1142105263157894,e455998d-7b8c-4611-bc1b-8db563002a39,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
proposed,1210,812,176,30,0,1298.0,827.0,0.0208044382801664,0.0926315789473684,77ca2b2b-c726-4074-b271-e81f8d9c7a59,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
over,1410,819,83,17,0,1451.5,827.5,0.0117891816920943,0.0436842105263157,05bddf81-9452-4ae5-b297-f8ddecae72a8,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
the,1521,812,61,24,0,1551.5,824.0,0.0166435506241331,0.0321052631578947,c27c18ed-3c40-4242-8d67-2098629e1d96,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
last,1609,812,83,24,0,1650.5,824.0,0.0166435506241331,0.0436842105263157,f4450e24-2000-4f5c-9cce-e089ae430906,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
hundred,1717,812,153,24,0,1793.5,824.0,0.0166435506241331,0.0805263157894736,f66e5871-5b43-42b1-a702-adb58b021ff9,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
years,0,908,108,23,0,54.0,919.5,0.0159500693481276,0.0568421052631578,2d06f100-8a81-48d0-bf9e-7c6fcf184d7a,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
has,133,902,63,24,0,164.5,914.0,0.0166435506241331,0.0331578947368421,bf4cbfc2-3bc5-45e4-8be4-772d688bccdf,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
yet,220,905,64,26,0,252.0,918.0,0.0180305131761442,0.0336842105263157,5600ab1c-1405-4079-a7ae-aa0fd977a193,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
been,308,902,88,24,0,352.0,914.0,0.0166435506241331,0.0463157894736842,60ddb088-9248-49b4-a46d-5da2ce2b6fa9,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
independently,422,901,281,31,0,562.5,916.5,0.0214979195561719,0.1478947368421052,823dbfae-223e-418e-96e7-808d7368a96a,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
verified.,726,901,190,25,0,821.0,913.5,0.0173370319001386,0.1,eaedea24-b4f6-457a-bbf6-fd11e7d2387e,the_voynich_manuscript_6,of the many hypotheses proposed over the last hundred years has yet been independently verified.
The,68,992,62,24,0,99.0,1004.0,0.0166435506241331,0.0326315789473684,d88db20a-f383-4359-bb8e-a86b688dde91,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
Voynich,154,991,154,30,0,231.0,1006.0,0.0208044382801664,0.0810526315789473,198db7a3-c972-40f6-8fc9-eac485f8aa48,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
manuscript,330,991,218,31,0,439.0,1006.5,0.0214979195561719,0.1147368421052631,ce1193ce-c1a7-4c15-8b92-0aab6f17fcb3,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
was,572,998,64,18,0,604.0,1007.0,0.0124826629680998,0.0336842105263157,99ea80f6-cfac-46b8-88c6-78260b8abd2c,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
donated,661,992,153,24,0,737.5,1004.0,0.0166435506241331,0.0805263157894736,50d43c95-642d-4ebf-aa3d-b63af0fd21fc,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
by,836,992,43,29,0,857.5,1006.5,0.0201109570041608,0.0226315789473684,e4cfe124-6262-4bcf-825c-522aed01d8d8,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
Hans,903,995,85,21,0,945.5,1005.5,0.0145631067961165,0.0447368421052631,cc00f5a0-2e90-46c3-bd34-b996602b6cb8,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
P.,1014,995,34,21,0,1031.0,1005.5,0.0145631067961165,0.0178947368421052,427ca760-cd3c-4af8-9c4d-d4b214241641,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
Kraus,1079,995,107,21,0,1132.5,1005.5,0.0145631067961165,0.0563157894736842,25c3467b-41eb-4bcb-a32e-8c0d306f57a1,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
to,1213,995,39,21,0,1232.5,1005.5,0.0145631067961165,0.0205263157894736,52ebd05e-96cc-43c1-af78-ee38e26e7852,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
Yale,1277,992,85,24,0,1319.5,1004.0,0.0166435506241331,0.0447368421052631,2562561c-6241-47bf-a22b-a22441e9ed81,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
University's,1386,991,262,30,0,1517.0,1006.0,0.0208044382801664,0.1378947368421052,24c89807-994c-44cf-9457-8d0efea32850,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
Beinecke,1673,991,173,25,0,1759.5,1003.5,0.0173370319001386,0.0910526315789473,c80a1886-af8a-4a89-87e1-726007eedc07,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
Rare,1,1085,85,21,0,43.5,1095.5,0.0145631067961165,0.0447368421052631,b1821af1-403f-49fb-b5c8-2b1ef72d368a,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
Book,111,1082,86,24,0,154.0,1094.0,0.0166435506241331,0.0452631578947368,0c97e520-6116-45b5-8b5d-eafae083a4d3,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
and,222,1082,64,24,0,254.0,1094.0,0.0166435506241331,0.0336842105263157,4ba30690-847b-4624-968b-eb9a0d247e79,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
Manuscript,308,1081,218,31,0,417.0,1096.5,0.0214979195561719,0.1147368421052631,19dbf8cf-a043-4b5e-b3a8-484737acb8db,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
Library,552,1081,151,30,0,627.5,1096.0,0.0208044382801664,0.0794736842105263,f936fd15-7bf2-449f-9d9b-8513d801a2c5,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
in,730,1081,40,25,0,750.0,1093.5,0.0173370319001386,0.0210526315789473,a7632725-3fe9-4fa1-be1f-7c9ab98bf007,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
"1969,",795,1085,99,25,0,844.5,1097.5,0.0173370319001386,0.0521052631578947,c7b955d1-567c-4f36-bd67-1c67d9c177f6,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
where,924,1082,108,24,0,978.0,1094.0,0.0166435506241331,0.0568421052631578,2e076d46-6030-47d4-80dd-8192f28fe13f,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
it,1060,1081,38,25,0,1079.0,1093.5,0.0173370319001386,0.02,9ce324ea-d1dc-4856-9db1-c3a745611886,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
is,1126,1081,38,25,0,1145.0,1093.5,0.0173370319001386,0.02,4da32163-b6ac-4dd3-9f13-6e8bdaecbc9b,the_voynich_manuscript_7,"The Voynich manuscript was donated by Hans P. Kraus to Yale University's Beinecke Rare Book and Manuscript Library in 1969, where it is catalogued under call number MS 408."
