words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
pair,1144,630,85,31,0,1186.5,645.5,0.0214979195561719,0.0447368421052631,d0b59a41-c590-4b34-921f-499fd9277d9c,prisoners_dilemma_4,The prosecutors lack sufficient evidence to convict the pair on the principal charge.
on,1256,638,42,17,0,1277.0,646.5,0.0117891816920943,0.0221052631578947,7193b1bc-5d5f-4dc0-9bfc-ba14dc1bb708,prisoners_dilemma_4,The prosecutors lack sufficient evidence to convict the pair on the principal charge.
the,1323,631,61,24,0,1353.5,643.0,0.0166435506241331,0.0321052631578947,880aece4-c219-4590-ad0f-f89c25d21c7e,prisoners_dilemma_4,The prosecutors lack sufficient evidence to convict the pair on the principal charge.
principal,1408,630,195,31,0,1505.5,645.5,0.0214979195561719,0.1026315789473684,9d9d71ac-de52-43d1-b205-57121b3a5742,prisoners_dilemma_4,The prosecutors lack sufficient evidence to convict the pair on the principal charge.
charge.,1630,631,144,30,0,1702.0,646.0,0.0208044382801664,0.0757894736842105,63aac041-8c57-4c37-b336-edb635beaf66,prisoners_dilemma_4,The prosecutors lack sufficient evidence to convict the pair on the principal charge.
They,1806,631,85,29,0,1848.5,645.5,0.0201109570041608,0.0447368421052631,080aae47-0433-4322-97e2-47ddd0db8fc7,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
hope,1,722,85,30,0,43.5,737.0,0.0208044382801664,0.0447368421052631,2abefe28-8128-4fe4-ad7f-ff0d5a68704f,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
to,113,725,39,21,0,132.5,735.5,0.0145631067961165,0.0205263157894736,b3af6b10-947e-4425-be1c-2377f50586b4,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
get,178,725,62,27,0,209.0,738.5,0.0187239944521497,0.0326315789473684,6b188e54-fb54-408c-8924-fcba91b847e0,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
both,264,722,88,24,0,308.0,734.0,0.0166435506241331,0.0463157894736842,fae470fd-03dc-4d66-9ab2-895363eebbc9,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
sentenced,377,722,195,24,0,474.5,734.0,0.0166435506241331,0.1026315789473684,76752c89-3c2a-456a-859a-c58036681d50,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
to,597,725,39,21,0,616.5,735.5,0.0145631067961165,0.0205263157894736,d85a2eb8-45db-4957-b9c9-4d472dbfdb39,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
a,662,729,19,17,0,671.5,737.5,0.0117891816920943,0.01,d7ec92af-f8f5-46a7-aa91-e06ccfe866b5,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
year,704,729,85,22,0,746.5,740.0,0.015256588072122,0.0447368421052631,0546d030-2c96-4273-9961-255f31198fec,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
in,818,721,40,25,0,838.0,733.5,0.0173370319001386,0.0210526315789473,3fe88966-c5c1-4c0e-9b2d-42ec4b3ff0a6,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
prison,880,721,132,31,0,946.0,736.5,0.0214979195561719,0.0694736842105263,d7098ce3-0fec-4bef-8446-11aa9f65638e,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
on,1036,729,42,17,0,1057.0,737.5,0.0117891816920943,0.0221052631578947,e32d3167-64dd-45df-b6c5-123216921022,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
a,1102,729,19,17,0,1111.5,737.5,0.0117891816920943,0.01,0e931170-15e1-4ede-a96f-83d3f07a44f4,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
lesser,1147,722,126,24,0,1210.0,734.0,0.0166435506241331,0.0663157894736842,861e22cf-e6f4-496b-b70a-f0e73397703b,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
charge.,1300,722,144,30,0,1372.0,737.0,0.0208044382801664,0.0757894736842105,8df80d0d-8f95-4119-9bfd-82a3e512368d,prisoners_dilemma_5,They hope to get both sentenced to a year in prison on a lesser charge.
"Simultaneously,",1476,721,320,30,0,1636.0,736.0,0.0208044382801664,0.1684210526315789,2f0d9a21-d40c-405f-b723-51b5eba23038,prisoners_dilemma_6,"Simultaneously, the prosecutors offer each prisoner a bargain."
the,1829,722,61,24,0,1859.5,734.0,0.0166435506241331,0.0321052631578947,32b7de1b-2335-426b-bcac-1fe50cd02b8e,prisoners_dilemma_6,"Simultaneously, the prosecutors offer each prisoner a bargain."
prosecutors,0,815,240,27,0,120.0,828.5,0.0187239944521497,0.1263157894736842,3f7bede3-928a-47ae-9e5f-378b5c66db42,prisoners_dilemma_6,"Simultaneously, the prosecutors offer each prisoner a bargain."
offer,266,813,105,23,0,318.5,824.5,0.0159500693481276,0.0552631578947368,e4cc8447-bc47-4903-bb27-0d41293bc6e3,prisoners_dilemma_6,"Simultaneously, the prosecutors offer each prisoner a bargain."
each,398,812,86,24,0,441.0,824.0,0.0166435506241331,0.0452631578947368,b4996637-5d3d-4d5b-ae5a-050e68569340,prisoners_dilemma_6,"Simultaneously, the prosecutors offer each prisoner a bargain."
prisoner,506,811,173,31,0,592.5,826.5,0.0214979195561719,0.0910526315789473,f499fec0-2163-45f7-b2cc-d912a879ce9f,prisoners_dilemma_6,"Simultaneously, the prosecutors offer each prisoner a bargain."
a,706,819,19,17,0,715.5,827.5,0.0117891816920943,0.01,24038f42-dfd6-4b1b-8c1d-c833834f4c6d,prisoners_dilemma_6,"Simultaneously, the prosecutors offer each prisoner a bargain."
bargain.,748,811,168,31,0,832.0,826.5,0.0214979195561719,0.0884210526315789,37d5f45d-9e9b-4af7-aaab-b44f96e85a17,prisoners_dilemma_6,"Simultaneously, the prosecutors offer each prisoner a bargain."
Each,948,812,86,24,0,991.0,824.0,0.0166435506241331,0.0452631578947368,437c38be-cd47-4c71-a2a6-e1d716fb3492,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
prisoner,1056,811,173,31,0,1142.5,826.5,0.0214979195561719,0.0910526315789473,e51e2b9d-b025-41c9-aaf1-fad1a2bf412e,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
is,1258,811,38,25,0,1277.0,823.5,0.0173370319001386,0.02,5bc5c55e-d834-4dfe-9a20-b25d8f2e5a9e,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
given,1322,811,108,31,0,1376.0,826.5,0.0214979195561719,0.0568421052631578,2a8fd213-0b30-45ed-8752-4583c74e6bf1,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
the,1455,812,61,24,0,1485.5,824.0,0.0166435506241331,0.0321052631578947,13d23fc7-10db-4603-9876-1c0002993605,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
opportunity,1542,811,239,31,0,1661.5,826.5,0.0214979195561719,0.1257894736842105,b643c6b1-8bae-4a8c-980f-f9d50c091c3c,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
either,2,901,127,25,0,65.5,913.5,0.0173370319001386,0.0668421052631579,6beb9ee9-fedf-46cc-a261-0d03ee1e8a2a,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
to:,157,905,55,21,0,184.5,915.5,0.0145631067961165,0.0289473684210526,9dca1784-2dd8-4e3e-99b6-080199c6b945,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
betray,242,902,131,29,0,307.5,916.5,0.0201109570041608,0.0689473684210526,98df9db2-4112-4c10-87bf-1ac0a38fb10a,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
the,399,902,61,24,0,429.5,914.0,0.0166435506241331,0.0321052631578947,5c03430c-8412-4343-b318-db67651e98dd,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
other,486,902,105,24,0,538.5,914.0,0.0166435506241331,0.0552631578947368,7c34c12b-b9e9-4da3-9d64-f6689fec851a,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
by,616,902,43,29,0,637.5,916.5,0.0201109570041608,0.0226315789473684,54adbe4d-f49d-4e37-a082-6567e31daf9f,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
testifying,685,901,217,31,0,793.5,916.5,0.0214979195561719,0.1142105263157894,72fb023f-d7b5-4ee8-a95d-4f056788c107,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
that,927,902,83,24,0,968.5,914.0,0.0166435506241331,0.0436842105263157,0a6e268a-6585-48e7-862c-8c7760cbb6a6,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
the,1037,902,61,24,0,1067.5,914.0,0.0166435506241331,0.0321052631578947,36eab13c-22c0-4caa-8364-747492130df2,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
other,1124,902,105,24,0,1176.5,914.0,0.0166435506241331,0.0552631578947368,65b9fbfa-85fa-42c6-a8e3-ab5550f0c905,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
committed,1256,901,196,25,0,1354.0,913.5,0.0173370319001386,0.1031578947368421,6be388f2-5587-4db3-9e9d-040ea0c1e79d,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
the,1477,902,61,24,0,1507.5,914.0,0.0166435506241331,0.0321052631578947,572add66-acff-4beb-950b-5b7f84fb9e69,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
"crime,",1564,901,122,29,0,1625.0,915.5,0.0201109570041608,0.0642105263157894,3949a2c9-c980-459d-a841-7640aeb88aa6,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
or,1718,909,39,17,0,1737.5,917.5,0.0117891816920943,0.0205263157894736,84ea67b6-f783-4376-959a-07bd24b1e6ff,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
to,1785,905,39,21,0,1804.5,915.5,0.0145631067961165,0.0205263157894736,0a1c44f0-445f-4366-b5ce-8e1188a546ae,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
cooperate,2,995,194,27,0,99.0,1008.5,0.0187239944521497,0.1021052631578947,e2095542-0fa2-4222-8b45-1ae132b601c6,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
with,220,991,88,25,0,264.0,1003.5,0.0173370319001386,0.0463157894736842,55c33aa0-33c4-49b9-8298-b04e2c1d96fe,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
the,333,992,61,24,0,363.5,1004.0,0.0166435506241331,0.0321052631578947,09cd2f89-1f89-489d-9d0e-9b5fc5802795,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
other,420,992,105,24,0,472.5,1004.0,0.0166435506241331,0.0552631578947368,cfe68af5-da48-4eb5-ad4a-f9138dc8ea9f,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
by,550,992,43,29,0,571.5,1006.5,0.0201109570041608,0.0226315789473684,3afa1c12-13f2-4c4d-a431-060e79a9d8de,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
remaining,618,991,196,31,0,716.0,1006.5,0.0214979195561719,0.1031578947368421,60e34b4e-6bf5-4d37-a18f-89e534be6a63,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
silent.,839,991,143,25,0,910.5,1003.5,0.0173370319001386,0.0752631578947368,302204bc-ad6f-4ca1-bab9-459d431a1c9a,prisoners_dilemma_7,"Each prisoner is given the opportunity either to: betray the other by testifying that the other committed the crime, or to cooperate with the other by remaining silent."
The,1014,992,62,24,0,1045.0,1004.0,0.0166435506241331,0.0326315789473684,e08edb86-3bee-423c-bfdc-d6d23365f23f,prisoners_dilemma_8,"The offer is: If A and B each betray the other, each of them serves 2 years in prison."
offer,1102,993,105,23,0,1154.5,1004.5,0.0159500693481276,0.0552631578947368,082dc84a-8315-4248-a3e4-575faa8d6126,prisoners_dilemma_8,"The offer is: If A and B each betray the other, each of them serves 2 years in prison."
